,age,job,marital,education,default,housing,contact,month,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
7464,60.0,0,0,0,1,1,1,0,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
7465,31.0,4,0,6,0,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
7466,36.0,3,0,2,0,1,0,5,2,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
7467,47.0,2,0,6,1,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7468,37.0,1,0,1,0,1,1,2,1,999,0,0,-1.1,94.767,-50.8,1.028,4963.6,1
7469,40.0,7,2,1,0,1,0,5,2,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
7470,35.0,3,2,2,0,1,0,5,1,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
7471,42.0,4,0,0,1,1,0,3,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7472,57.0,1,0,2,0,0,1,1,2,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0
7473,44.0,7,0,6,0,0,1,1,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
7474,58.0,0,0,6,1,1,1,4,2,999,0,0,1.4,93.918,-42.7,4.959,5228.1,0
7475,46.0,9,0,6,0,0,1,0,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
7476,21.0,8,1,4,0,1,1,3,2,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,1
7477,57.0,4,0,3,0,0,1,9,1,999,0,0,-1.8,93.369,-34.8,0.636,5008.7,0
7478,28.0,7,1,2,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
7479,49.0,4,0,3,1,0,1,9,1,6,2,2,-1.8,93.369,-34.8,0.652,5008.7,1
7480,38.0,4,0,0,1,1,1,4,4,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
7481,33.0,4,0,3,0,1,1,3,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
7482,46.0,6,0,2,1,1,0,4,1,999,0,0,1.4,93.918,-42.7,4.959,5228.1,0
7483,57.0,10,2,0,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7484,52.0,2,0,2,0,2,0,5,5,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
7485,22.0,3,1,2,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
7486,35.0,4,2,2,0,0,1,1,1,3,1,2,-2.9,92.201,-31.4,0.851,5076.2,1
7487,49.0,4,0,3,0,0,0,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7488,39.0,1,0,2,0,0,0,5,6,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
7489,58.0,5,0,1,1,0,1,4,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7490,33.0,1,1,1,0,1,1,1,3,999,0,0,-2.9,92.201,-31.4,0.873,5076.2,0
7491,44.0,7,2,6,0,1,1,1,3,999,0,0,1.4,93.444,-36.1,4.967,5228.1,1
7492,31.0,1,1,2,0,1,1,4,4,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
7493,41.0,9,1,6,0,1,1,0,2,999,0,0,-1.8,93.075,-47.1,1.415,5099.1,0
7494,46.0,7,0,4,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7495,31.0,4,1,2,0,1,0,5,3,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
7496,41.0,4,0,5,0,0,0,4,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
7497,35.0,7,1,6,0,1,0,5,9,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
7498,39.0,7,0,6,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7499,33.0,3,1,5,1,0,0,3,7,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
7500,37.0,6,2,6,0,1,1,4,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
7501,48.0,1,1,2,0,0,1,4,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7502,53.0,7,0,6,0,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,1
7503,47.0,1,0,3,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7504,37.0,1,0,2,0,1,0,4,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
7505,36.0,3,1,3,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7506,37.0,7,1,1,0,1,0,3,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
7507,38.0,10,0,0,1,0,1,4,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
7508,29.0,1,2,2,0,1,1,1,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7509,30.0,7,0,6,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
7510,30.0,8,1,1,0,0,1,4,3,999,0,0,-2.9,92.469,-33.6,0.908,5076.2,0
7511,29.0,3,1,6,0,1,1,2,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
7512,29.0,7,0,6,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
7513,34.0,4,0,2,0,1,0,5,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
7514,55.0,11,0,1,0,1,1,1,1,999,0,0,-2.9,92.201,-31.4,0.8540000000000001,5076.2,1
7515,26.0,6,1,1,0,1,1,6,1,999,0,0,-1.1,94.199,-37.5,0.878,4963.6,0
7516,45.0,3,0,2,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7517,50.0,7,2,3,0,0,0,3,5,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
7518,40.0,1,0,2,0,0,1,4,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
7519,43.0,1,1,2,0,0,0,5,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
7520,42.0,6,1,1,0,0,1,2,4,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
7521,26.0,7,1,2,0,1,1,4,7,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
7522,46.0,10,0,3,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7523,47.0,3,0,6,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7524,33.0,4,1,3,0,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
7525,39.0,1,0,6,0,0,0,8,2,999,0,0,-3.4,92.431,-26.9,0.728,5017.5,0
7526,37.0,2,0,6,0,0,0,5,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
7527,33.0,1,1,1,0,1,1,4,1,999,0,0,-1.7,94.215,-40.3,0.7929999999999999,4991.6,0
7528,38.0,7,1,6,0,0,1,4,4,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
7529,47.0,1,0,2,0,1,1,4,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
7530,60.0,10,0,0,0,1,1,4,2,5,2,2,-2.9,92.469,-33.6,1.072,5076.2,1
7531,30.0,3,0,2,0,1,0,3,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
7532,40.0,4,0,6,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7533,34.0,4,0,0,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7534,31.0,5,1,1,0,0,1,2,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
7535,56.0,7,0,6,0,1,0,3,5,999,0,0,-1.8,93.876,-40.0,0.682,5008.7,1
7536,46.0,4,0,3,1,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
7537,38.0,10,0,5,1,0,1,2,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
7538,33.0,1,1,1,0,1,1,2,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
7539,38.0,1,0,1,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7540,33.0,4,0,5,0,1,1,0,2,999,0,0,-1.8,93.075,-47.1,1.4980000000000002,5099.1,1
7541,29.0,4,2,2,0,1,0,4,1,999,0,0,1.4,93.918,-42.7,4.966,5228.1,0
7542,30.0,3,1,2,1,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7543,52.0,10,0,0,1,1,0,3,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7544,47.0,1,0,3,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
7545,29.0,4,2,3,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
7546,33.0,7,0,2,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
7547,37.0,3,2,2,0,0,1,4,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
7548,26.0,8,1,3,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,0
7549,60.0,0,2,0,1,1,0,3,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7550,39.0,7,2,6,0,1,1,1,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
7551,35.0,7,0,2,0,1,0,1,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7552,48.0,5,0,1,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7553,59.0,0,0,0,1,1,1,1,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7554,59.0,0,0,1,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7555,25.0,3,0,3,0,0,1,4,2,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
7556,35.0,3,2,2,0,2,1,4,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7557,52.0,1,0,1,0,0,1,2,4,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
7558,38.0,4,1,2,1,1,0,5,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,1
7559,45.0,1,0,1,0,0,1,4,7,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
7560,19.0,8,1,3,0,1,1,9,4,999,0,0,-1.8,92.843,-50.0,1.64,5099.1,1
7561,31.0,4,0,3,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7562,24.0,3,1,3,0,1,0,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7563,38.0,7,0,6,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
7564,52.0,1,0,2,0,1,1,1,4,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7565,46.0,7,0,6,0,1,1,2,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
7566,39.0,4,2,5,1,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7567,28.0,4,0,5,1,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
7568,45.0,4,0,5,0,1,1,1,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
7569,45.0,6,2,6,1,0,0,5,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
7570,42.0,5,0,1,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7571,54.0,10,2,0,0,1,1,4,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7572,32.0,1,0,1,0,0,1,2,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
7573,33.0,1,0,1,0,0,1,1,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
7574,33.0,1,0,1,0,0,1,1,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
7575,42.0,7,1,6,1,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7576,26.0,1,1,1,0,1,0,6,1,999,0,0,-1.1,94.199,-37.5,0.884,4963.6,0
7577,33.0,3,1,2,0,0,0,5,2,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
7578,38.0,6,1,1,0,2,0,3,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7579,38.0,1,2,2,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
7580,32.0,4,0,3,0,1,1,3,2,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
7581,35.0,9,0,1,0,1,0,4,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7582,34.0,4,0,0,1,0,0,5,5,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
7583,32.0,3,0,2,0,0,0,5,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
7584,53.0,4,0,3,1,1,1,4,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7585,50.0,4,1,3,1,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
7586,56.0,4,0,0,1,2,0,3,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
7587,58.0,0,0,6,1,0,0,2,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
7588,48.0,3,2,2,0,0,0,4,7,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
7589,34.0,9,0,5,1,1,1,2,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,1
7590,41.0,6,0,2,0,2,0,5,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
7591,46.0,5,1,1,0,0,1,3,2,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
7592,46.0,4,0,5,1,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7593,29.0,1,0,2,0,1,0,3,10,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
7594,32.0,1,1,2,0,1,1,5,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,1
7595,55.0,7,0,2,0,0,1,1,2,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
7596,49.0,1,0,1,0,1,0,5,2,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
7597,42.0,11,1,1,0,0,1,4,6,999,0,0,-1.7,94.215,-40.3,0.885,4991.6,1
7598,43.0,7,1,6,0,2,0,5,3,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0
7599,54.0,7,2,2,0,0,1,1,4,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0
7600,53.0,6,0,0,0,0,1,1,11,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7601,30.0,7,1,6,0,1,1,4,6,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7602,36.0,4,1,3,0,2,0,5,7,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
7603,50.0,1,2,3,0,0,1,4,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7604,42.0,1,0,3,0,1,0,3,8,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
7605,33.0,1,1,1,0,0,1,4,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
7606,27.0,1,0,2,0,1,1,4,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
7607,41.0,7,0,2,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
7608,51.0,1,0,1,0,0,1,2,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
7609,38.0,7,0,6,0,0,0,3,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7610,35.0,1,0,3,0,0,0,3,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7611,48.0,7,0,6,0,0,1,8,1,6,3,2,-1.1,94.601,-49.5,0.987,4963.6,1
7612,55.0,11,0,0,1,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7613,31.0,1,2,1,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
7614,34.0,1,0,2,0,1,1,3,3,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
7615,32.0,4,0,0,0,0,0,2,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
7616,47.0,7,1,4,0,1,0,4,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
7617,29.0,1,1,1,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
7618,30.0,1,0,1,0,1,1,1,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
7619,33.0,1,0,1,0,1,1,1,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
7620,34.0,3,1,2,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
7621,32.0,11,3,1,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7622,66.0,0,1,1,0,1,1,0,1,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,0
7623,32.0,5,0,1,1,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7624,56.0,5,0,1,0,1,1,5,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
7625,32.0,9,0,0,0,1,1,2,7,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
7626,59.0,0,0,6,0,0,1,1,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
7627,34.0,3,2,5,1,1,1,3,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
7628,52.0,5,2,1,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
7629,51.0,5,0,1,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7630,33.0,3,2,2,0,1,1,0,1,999,0,0,-1.8,93.075,-47.1,1.479,5099.1,0
7631,31.0,7,1,3,0,1,1,3,1,11,1,2,-1.8,92.893,-46.2,1.266,5099.1,1
7632,37.0,1,2,1,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
7633,33.0,2,1,1,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7634,37.0,1,1,2,0,0,1,3,11,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
7635,29.0,1,1,1,0,0,1,1,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
7636,28.0,3,0,3,1,0,0,3,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
7637,49.0,11,0,2,1,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7638,34.0,1,1,2,0,1,0,3,11,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7639,39.0,7,0,6,0,1,0,4,8,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7640,27.0,4,3,2,0,0,1,3,2,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
7641,41.0,7,1,6,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7642,31.0,2,0,1,0,1,1,1,9,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1
7643,32.0,1,1,1,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
7644,46.0,4,0,0,1,0,1,3,1,999,0,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
7645,47.0,7,2,6,0,0,1,4,7,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7646,48.0,5,0,1,0,1,0,5,3,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
7647,37.0,7,0,6,0,1,1,4,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7648,25.0,7,1,1,0,0,1,4,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
7649,27.0,1,1,2,0,0,0,3,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
7650,29.0,2,0,1,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0
7651,50.0,4,0,4,0,1,1,1,1,999,0,0,-2.9,92.201,-31.4,0.883,5076.2,0
7652,54.0,7,0,2,1,1,1,2,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
7653,36.0,7,1,6,0,1,1,0,1,2,2,2,-1.8,93.075,-47.1,1.365,5099.1,1
7654,33.0,4,1,3,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
7655,43.0,4,2,3,0,2,1,3,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
7656,33.0,1,1,1,0,1,1,5,2,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
7657,42.0,6,0,1,1,1,0,5,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
7658,54.0,0,2,0,1,0,1,4,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
7659,56.0,4,0,4,1,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
7660,27.0,4,1,5,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
7661,30.0,4,1,5,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,1
7662,54.0,1,0,1,0,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,1
7663,39.0,3,0,6,0,1,1,4,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
7664,52.0,7,0,2,0,1,0,3,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
7665,34.0,7,0,1,0,0,0,5,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
7666,37.0,4,2,3,0,1,1,0,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
7667,35.0,9,0,2,0,1,1,2,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
7668,53.0,4,0,6,0,0,1,3,6,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
7669,49.0,1,2,2,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7670,41.0,9,0,1,0,1,1,3,1,12,1,2,-1.8,92.893,-46.2,1.281,5099.1,0
7671,33.0,4,0,3,1,0,1,3,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
7672,31.0,4,1,5,1,0,1,3,3,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
7673,32.0,6,2,6,0,1,0,5,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0
7674,32.0,4,0,6,0,1,1,3,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
7675,38.0,7,1,1,0,1,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7676,37.0,10,2,2,0,0,1,6,1,999,0,0,-3.4,92.379,-29.8,0.753,5017.5,0
7677,45.0,5,0,1,0,0,0,3,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
7678,42.0,7,1,6,0,0,1,3,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,1
7679,32.0,7,0,6,0,1,0,2,1,999,0,0,-0.1,93.2,-42.0,4.7,5195.8,1
7680,33.0,3,1,2,0,1,1,9,2,6,1,2,-1.8,93.369,-34.8,0.636,5008.7,0
7681,56.0,1,0,2,0,0,0,3,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
7682,33.0,1,1,2,1,1,0,0,5,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
7683,39.0,3,0,2,0,1,0,0,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
7684,50.0,4,0,2,1,0,0,3,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7685,25.0,8,1,2,0,0,1,1,2,10,4,1,-1.7,94.027,-38.3,0.898,4991.6,0
7686,27.0,7,1,6,0,1,1,3,3,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
7687,51.0,7,0,2,0,1,1,1,4,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
7688,34.0,9,0,1,0,0,1,3,5,999,0,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
7689,36.0,7,1,6,0,0,1,2,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
7690,33.0,5,0,2,0,0,0,4,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7691,40.0,1,1,2,0,1,0,3,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7692,34.0,7,1,6,0,1,1,3,6,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
7693,33.0,5,0,0,0,1,0,3,4,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1
7694,32.0,4,0,5,0,0,0,4,6,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
7695,39.0,4,0,2,0,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
7696,29.0,1,0,1,0,1,1,0,2,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,1
7697,55.0,3,0,3,0,0,1,1,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7698,34.0,5,2,6,0,1,1,0,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
7699,44.0,4,1,0,0,0,0,5,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
7700,33.0,4,0,3,0,0,0,4,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7701,48.0,7,0,2,0,0,0,3,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
7702,43.0,7,0,1,0,0,1,2,5,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
7703,37.0,1,0,2,0,1,1,5,2,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
7704,47.0,4,0,5,0,1,1,1,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
7705,37.0,2,1,3,1,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
7706,45.0,4,0,3,1,1,0,5,1,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
7707,40.0,4,0,5,0,0,0,4,6,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
7708,42.0,7,2,6,0,1,1,1,11,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
7709,28.0,4,2,2,0,1,1,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7710,34.0,1,0,2,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7711,41.0,1,1,5,0,2,0,3,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
7712,45.0,4,0,5,1,1,1,2,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,1
7713,29.0,1,1,1,0,1,0,5,2,3,1,2,-1.7,94.055,-39.8,0.715,4991.6,0
7714,43.0,5,0,1,0,0,1,5,1,999,0,0,-1.7,94.055,-39.8,0.742,4991.6,0
7715,55.0,0,0,3,1,0,0,4,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
7716,28.0,3,1,5,0,0,1,5,2,4,1,2,-2.9,92.963,-40.8,1.26,5076.2,1
7717,28.0,3,1,1,0,1,1,6,1,999,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
7718,55.0,5,0,1,0,1,0,5,5,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
7719,45.0,9,2,1,0,0,1,4,1,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
7720,48.0,9,0,0,0,0,0,5,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
7721,30.0,1,0,1,0,0,1,1,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
